State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Population_Size_Standard_Error,Population_Density_Standard_Error,Poverty_Standard_Error,Age_19_Under_Standard_Error,Age_19_64_Standard_Error,Age_65_84_Standard_Error,Age_85_and_Over_Standard_Error,White_Standard_Error,Black_Standard_Error,Native_American_Standard_Error,Asian_Standard_Error,Hispanic_Standard_Error,CKD,CKD_Standard_Error,CKD2,CKD2_Standard_Error,Smoker,Smoker_Standard_Error,Smoker2,Smoker2_Standard_Error,Obesity,Obesity_Standard_Error,Obesity2,Obesity2_Standard_Error,Hypertension,Hypertension_Standard_Error,Hypertension2,Hypertension2_Standard_Error,CHD,CHD_Standard_Error,CHD2,CHD2_Standard_Error,Stroke,Stroke_Standard_Error,Stroke2,Stroke2_Standard_Error,Diabetes,Diabetes_Standard_Error,Diabetes2,Diabetes2_Standard_Error,Avg_Drug_Deaths,LBW,VLBW,Premature,Under_18,Over_40,Unmarried,Late_Care,Brst_Cancer,Col_Cancer,Lung_Cancer,Suicide,Total_Deaths,LBW_Standard_Error,VLBW_Standard_Error,Premature_Standard_Error,Under_18_Standard_Error,Over_40_Standard_Error,Unmarried_Standard_Error,Late_Care_Standard_Error,Brst_Cancer_Standard_Error,Col_Cancer_Standard_Error,Lung_Cancer_Standard_Error,Suicide_Standard_Error,Total_Deaths_Standard_Error,FluB_Rpt,HepA_Rpt,HepB_Rpt,Meas_Rpt,Pert_Rpt,CRS_Rpt,Syphilis_Rpt,FluB_Rpt_Standard_Error,HepA_Rpt_Standard_Error,HepB_Rpt_Standard_Error,Meas_Rpt_Standard_Error,Pert_Rpt_Standard_Error,CRS_Rpt_Standard_Error,Syphilis_Rpt_Standard_Error,No_Exercise,No_Exercise_Standard_Error
10,1,21,Chilton,AL,41744,60,0.149,0.25,0.626,0.113,0.012,0.883,0.105,0.003,0.004,0.037000000000000005,9239.0625,27.34375,0.0171875,0.0328125,0.01328125,0.025,0.0,0.128125,0.075,0.0015625,0.00078125,0.00037000000000000005,0.00021600000000000002,2.7000000000000002e-05,0.00021,3.1e-05,0.201,0.028999999999999998,0.226,0.034,0.418,0.038,0.36200000000000004,0.038,0.31,0.046,0.31,0.04,0.0029089999999999997,9.800000000000001e-05,0.002781,9.6e-05,0.0005520000000000001,5e-05,0.000521,4.0999999999999994e-05,0.09,0.015,0.09,0.016,0.0001605,0.091,0.017,0.146,0.057,0.009000000000000001,0.22899999999999998,0.222,0.00016199999999999998,0.000137,0.0006360000000000001,0.000133,0.04946818704484477,0.00561224489795918,0.00255102040816327,0.00714285714285715,0.00459183673469388,0.00153061224489796,0.008163265306122441,0.007653061224489799,3.31632653061224e-05,2.4489795918367298e-05,5.5612244897959193e-05,2.3469387755102002e-05,0.0904879154092642,0.0,5e-05,0.0,0.0,1e-05,0.0,3e-05,0.0374848796441577,0.0878068148913422,0.0504177916358925,0.0942316029539575,0.0969914318013564,0.0802949287998366,0.0501551206503236,0.303,0.036734693877551
11,1,23,Choctaw,AL,14807,16,0.187,0.249,0.595,0.13699999999999998,0.02,0.557,0.439,0.001,0.001,0.008,6326.5625,6.25,0.01015625,0.0031249999999999893,0.0453125,0.03984375,0.0078125,0.240625,0.3390625,0.0,0.0,8e-05,0.000294,5.5e-05,0.000323,6.7e-05,0.19899999999999998,0.028999999999999998,0.17,0.032,0.37799999999999995,0.034,0.33899999999999997,0.04,0.47,0.046,0.45,0.038,0.004033999999999999,0.000205,0.004007,0.000203,0.0006929999999999999,0.000101,0.000848,9.300000000000001e-05,0.15,0.02,0.16,0.03,8.05e-05,0.102,0.013999999999999999,0.136,0.073,0.009000000000000001,0.42700000000000005,0.244,0.00030199999999999997,0.000211,0.000657,9.400000000000001e-05,0.11764705882352941,0.006632653061224481,0.0025510204081632603,0.007653061224489799,0.00561224489795918,0.0020408163265306103,0.0107142857142857,0.00918367346938774,5.1020408163265294e-05,3.2142857142857096e-05,6.020408163265309e-05,2.14285714285714e-05,0.0603743779599866,0.0,0.0,1e-05,0.0,0.0,0.0,3e-05,0.0184480439685227,0.0983983214446974,0.000419720682631208,0.0888394759511143,0.041864293774092995,0.00542594401541671,0.0967218833391831,0.315,0.04234693877551019
12,1,25,Clarke,AL,27269,22,0.192,0.273,0.585,0.124,0.018000000000000002,0.5579999999999999,0.43700000000000006,0.002,0.002,0.006999999999999999,0.0,6.25,0.00937499999999999,0.0296875,0.028125,0.021875,0.0046875,0.05625,0.3359375,0.0,0.0,7e-05,0.000294,4e-05,0.000295,4.7000000000000004e-05,0.13699999999999998,0.025,0.22699999999999998,0.048,0.40700000000000003,0.038,0.337,0.040999999999999995,0.33,0.042,0.32,0.021,0.0028239999999999997,0.000126,0.00284,0.000125,0.00067,7.3e-05,0.000697,6.2e-05,0.13,0.022000000000000002,0.11,0.025,7.049999999999999e-05,0.098,0.022000000000000002,0.17600000000000002,0.071,0.008,0.425,0.257,0.000214,0.000256,0.000527,8.900000000000001e-05,0.052953903700172354,0.0066326530612244895,0.00306122448979592,0.008673469387755109,0.00561224489795918,0.0020408163265306103,0.0107142857142857,0.0096938775510204,4.4897959183673495e-05,3.87755102040816e-05,5.6122448979591795e-05,2.19387755102041e-05,0.0156737792425472,3e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0963385273992901,0.049593590766159004,0.0510859855049572,0.0121862037484053,0.0749730809613829,0.0650627342490697,0.0938709260976817,0.315,0.048469387755102004
13,1,27,Clay,AL,13964,23,0.14,0.22399999999999998,0.603,0.149,0.025,0.8420000000000001,0.15,0.003,0.001,0.021,3582.8125,-0.78125,0.01484375,0.01015625,0.028125,0.02421875,0.00703125,0.1265625,0.11484375,0.0015625,0.0,0.00021,0.000285,5.4000000000000005e-05,0.00028399999999999996,6.4e-05,0.262,0.042,0.205,0.038,0.35200000000000004,0.045,0.3,0.043,0.29,0.057,0.33,0.044000000000000004,0.004303,0.000211,0.004166,0.000207,0.000645,9.7e-05,0.0008709999999999999,9.5e-05,0.13,0.025,0.1,0.022000000000000002,8.05e-05,0.08199999999999999,0.017,0.132,0.069,0.006,0.27899999999999997,0.174,0.000144,0.000125,0.0005420000000000001,0.000112,0.12217129762245775,0.006632653061224481,0.00306122448979592,0.00816326530612245,0.00612244897959184,0.0020408163265306103,0.0107142857142857,0.00918367346938775,3.26530612244898e-05,2.3469387755102002e-05,5.2551020408163304e-05,2.4489795918367298e-05,0.0560034112422303,0.0,1e-05,2e-05,0.0,1e-05,0.0,7e-05,0.014296146738671998,0.0802201679965153,0.0294871152586059,0.0146698300671479,0.0950081225231984,0.0385051941726268,0.0220257618287096,0.18100000000000002,0.04132653061224491
14,1,29,Cleburne,AL,14460,26,0.14,0.233,0.626,0.128,0.013999999999999999,0.953,0.038,0.003,0.002,0.018000000000000002,6139.0625,4.6875,0.01171875,0.01171875,0.05078125,0.021875,0.0015625,0.28359375,0.025,0.0015625,0.00078125,0.00018,9.900000000000001e-05,3.2999999999999996e-05,0.000223,5.8e-05,0.18899999999999997,0.04,0.20800000000000002,0.044000000000000004,0.292,0.054000000000000006,0.26899999999999996,0.048,0.36,0.079,0.34,0.047,0.0033589999999999996,0.000179,0.003185,0.000175,0.0005,8e-05,0.000482,6.8e-05,0.07,0.02,0.1,0.028999999999999998,0.0001405,0.085,0.017,0.12300000000000001,0.067,0.008,0.14800000000000002,0.11900000000000001,0.000127,0.00014900000000000002,0.000501,0.000301,0.10650069156293222,0.0066326530612244895,0.00306122448979592,0.008163265306122458,0.0056122448979591885,0.0020408163265306103,0.008673469387755109,0.00816326530612245,3.26530612244898e-05,2.8571428571428598e-05,5.35714285714286e-05,4.28571428571429e-05,0.0446336691043895,0.0,1e-05,0.0,0.0,1e-05,0.0,2e-05,0.0957426973606735,0.0114071094402873,0.0906518407110797,0.0252880530464385,0.0030455415335805397,0.0790775291989763,0.0646424512099336,0.292,0.0346938775510204
15,1,31,Coffee,AL,45567,67,0.13699999999999998,0.245,0.611,0.129,0.015,0.779,0.185,0.009000000000000001,0.012,0.032,12225.78125,32.8125,0.0078125,0.02890625,0.0015625000000000196,0.0375,0.00234375,0.046875,0.1375,0.00625,0.00703125,0.00032,0.000222,2.6000000000000002e-05,0.00016399999999999997,2.6000000000000002e-05,0.177,0.022000000000000002,0.19399999999999998,0.025,0.319,0.028999999999999998,0.321,0.03,0.4,0.042,0.39,0.04,0.002665,8.699999999999999e-05,0.002712,8.800000000000001e-05,0.000548,4.599999999999999e-05,0.000515,3.9e-05,0.11,0.016,0.11,0.017,8.05e-05,0.08900000000000001,0.012,0.14800000000000002,0.054000000000000006,0.011000000000000001,0.26899999999999996,0.171,0.000238,0.000177,0.0007379999999999999,0.00013099999999999999,0.04850001097285316,0.0056122448979591885,0.0020408163265306103,0.0066326530612244895,0.004081632653061229,0.0020408163265306103,0.0086734693877551,0.00714285714285715,3.8265306122449e-05,2.5e-05,5.45918367346939e-05,2.2448979591836703e-05,0.0110074165823221,0.0,1e-05,0.0,0.0,5e-05,0.0,2e-05,0.0194998774628901,0.00314496428508825,0.031919725216636004,0.0360084992472894,0.00501988387838916,0.0562791363583424,0.021267026627293996,0.233,0.0311224489795918
16,1,33,Colbert,AL,54660,92,0.14,0.23,0.609,0.14,0.02,0.8190000000000001,0.16699999999999998,0.004,0.003,0.013000000000000001,1055.46875,40.625,0.0328125,0.01875,0.025,0.0109375,0.00234375,-0.007031249999999929,0.12734375,0.00234375,0.0,0.00013000000000000002,0.000278,2.7000000000000002e-05,0.000246,3e-05,0.29600000000000004,0.038,0.27899999999999997,0.04,0.379,0.037000000000000005,0.349,0.039,0.38,0.034,0.36,0.038,0.003566,9.7e-05,0.00343,9.5e-05,0.000584,4.599999999999999e-05,0.0005510000000000001,3.7999999999999995e-05,0.15,0.018000000000000002,0.15,0.02,7.049999999999999e-05,0.10400000000000001,0.019,0.158,0.055999999999999994,0.009000000000000001,0.313,0.157,0.000346,0.000258,0.0006490000000000001,0.00015099999999999998,0.05647639956092206,0.005102040816326529,0.00255102040816327,0.0066326530612244895,0.0040816326530612205,0.00153061224489796,0.008163265306122458,0.006632653061224481,4.132653061224491e-05,2.6530612244897997e-05,4.4387755102040805e-05,2.14285714285714e-05,0.0475892541756931,1e-05,0.0,5e-05,0.0,2e-05,0.0,1e-05,0.0550422266913046,0.0118928667499487,0.0643476157264978,0.0048634243403060705,0.0336601131136419,0.0631131378986364,0.00943844506855044,0.302,0.0352040816326531
17,1,35,Conecuh,AL,13257,16,0.22,0.253,0.593,0.134,0.021,0.5529999999999999,0.441,0.002,0.001,0.009000000000000001,5491.40625,0.78125,0.0390625,0.0234375,0.03203125,0.01875,0.00234375,0.19765625,0.3359375,0.00078125,0.0,9e-05,0.000364,6.2e-05,0.00032799999999999995,7e-05,0.22899999999999998,0.052000000000000005,0.196,0.045,0.25,0.049,0.27,0.047,0.47,0.066,0.27,0.040999999999999995,0.003693,0.000201,0.003716,0.000201,0.00057,9.400000000000001e-05,0.000624,8.199999999999999e-05,0.12,0.024,0.12,0.027999999999999997,0.0001605,0.127,0.027000000000000003,0.192,0.067,0.011000000000000001,0.491,0.306,0.000259,0.000193,0.000584,0.00013199999999999998,0.13819114430112395,0.007653061224489799,0.004081632653061229,0.00918367346938776,0.0056122448979591885,0.00255102040816327,0.0112244897959184,0.0107142857142857,5.05102040816326e-05,3.16326530612245e-05,5.66326530612245e-05,2.7040816326530602e-05,0.0645656353623223,1e-05,2e-05,0.0,0.0,0.0,0.0,1e-05,0.0371482584496715,0.0219811586259907,0.0907175979607444,0.0133931470902478,0.0239488634325696,0.0120647426197412,0.0630393576255841,0.33899999999999997,0.048979591836734705
18,1,37,Coosa,AL,11162,17,0.134,0.23199999999999998,0.612,0.138,0.018000000000000002,0.6759999999999999,0.316,0.003,0.001,0.015,3562.5,-2.34375,0.00703125,0.0109375,0.03984375,0.0296875,0.0046875,0.0671875,0.2421875,0.0015625,0.0,0.00015,0.00021899999999999998,3.1e-05,0.000272,5.8e-05,0.3,0.052000000000000005,0.193,0.05,0.426,0.055,0.316,0.036000000000000004,0.3,0.065,0.4,0.025,0.002914,0.000193,0.0030080000000000003,0.00019600000000000002,0.000455,9.1e-05,0.000683,9.300000000000001e-05,0.17,0.037000000000000005,0.19,0.044000000000000004,0.0001105,0.12300000000000001,0.026000000000000002,0.16699999999999998,0.075,0.009000000000000001,0.43700000000000006,0.185,0.000243,0.00019600000000000002,0.000614,0.000163,0.10517828346174521,0.00918367346938776,0.00459183673469388,0.010204081632653102,0.00714285714285715,0.00255102040816327,0.013775510204081598,0.0107142857142857,5.204081632653059e-05,3.52040816326531e-05,6.3265306122449e-05,3.01020408163265e-05,0.0952837846995466,1e-05,0.0,0.0,0.0,0.0,0.0,0.00015,0.0902478391941814,0.0829745676607835,0.027118271843639002,0.0553140986557277,0.0840486464469729,0.044883011467888,0.0240412753626483,0.255,0.0454081632653061
19,1,39,Covington,AL,37003,36,0.175,0.23399999999999999,0.5870000000000001,0.155,0.025,0.861,0.126,0.005,0.003,0.009000000000000001,7636.71875,3.125,0.02265625,0.0125,0.00859375000000001,0.02265625,0.00703125,0.1859375,0.09453125,0.00234375,0.0,9e-05,0.000384,3.7999999999999995e-05,0.0004,4.599999999999999e-05,0.287,0.035,0.28800000000000003,0.036000000000000004,0.396,0.036000000000000004,0.34700000000000003,0.037000000000000005,0.42,0.051,0.35,0.046,0.0034219999999999997,0.000114,0.003365,0.00011300000000000001,0.000934,7e-05,0.000886,5.8e-05,0.13,0.018000000000000002,0.12,0.02,8.05e-05,0.086,0.017,0.134,0.057,0.008,0.331,0.183,0.000256,0.000171,0.000761,0.000107,0.0675350647244818,0.00561224489795918,0.00255102040816327,0.00714285714285715,0.00459183673469388,0.0020408163265306103,0.00969387755102042,0.008163265306122458,4.132653061224491e-05,2.3979591836734702e-05,5.56122448979591e-05,2.09183673469388e-05,0.0185861878893885,2e-05,2e-05,0.0,0.0,1e-05,0.0,7e-05,0.0730391574173781,0.0894490878574248,0.0268573145755299,0.093626889550533,0.0815593108401418,0.0819648624702846,0.0730818858674032,0.28800000000000003,0.039285714285714306
20,1,41,Crenshaw,AL,13727,23,0.17600000000000002,0.242,0.5870000000000001,0.149,0.023,0.746,0.24600000000000002,0.004,0.001,0.008,5140.625,3.125,0.0109375,0.0328125,0.01640625,0.021875,0.00546875,0.1328125,0.190625,0.00234375,0.0,8e-05,0.00043200000000000004,6.7e-05,0.000403,7.599999999999999e-05,0.166,0.04,0.182,0.046,0.39299999999999996,0.055999999999999994,0.342,0.033,0.39,0.075,0.43,0.047,0.00318,0.00018,0.0030369999999999998,0.00017600000000000002,0.0005870000000000001,9.199999999999999e-05,0.000737,8.699999999999999e-05,0.15,0.044000000000000004,0.13,0.039,0.0001005,0.083,0.017,0.14,0.068,0.009000000000000001,0.37,0.156,0.000267,0.000167,0.0006590000000000001,0.000112,0.13294966125154806,0.0066326530612244895,0.00306122448979592,0.00816326530612245,0.00612244897959184,0.00255102040816327,0.011734693877551002,0.0086734693877551,4.9489795918367306e-05,2.8061224489795898e-05,6.27551020408163e-05,2.4489795918367298e-05,0.0186704222144468,0.0,0.0,2e-05,0.0,2e-05,0.0,0.00016,0.00688844899346679,0.0793641482987075,0.0639379300892785,0.0890519905895931,0.0538110476268275,0.0837884613501163,0.0304982970268977,0.35200000000000004,0.04795918367346941
21,1,43,Cullman,AL,79886,108,0.133,0.239,0.613,0.133,0.015,0.973,0.012,0.004,0.003,0.031,20763.28125,53.125,0.02734375,0.02578125,0.028125,0.00546875000000001,-0.0015625,0.11328125,0.00625,0.00234375,0.0,0.00031,0.000263,2.2000000000000003e-05,0.00026399999999999997,2.6000000000000002e-05,0.22,0.027999999999999997,0.248,0.026000000000000002,0.332,0.033,0.268,0.027000000000000003,0.38,0.046,0.32,0.036000000000000004,0.003155,7.5e-05,0.00325,7.599999999999999e-05,0.0006,3.9e-05,0.0006529999999999999,3.4e-05,0.13,0.019,0.13,0.018000000000000002,9.05e-05,0.08800000000000001,0.012,0.145,0.046,0.012,0.207,0.11,0.000266,0.000167,0.000677,9.1e-05,0.05514107603334752,0.004081632653061229,0.00153061224489796,0.005102040816326529,0.00306122448979592,0.00153061224489796,0.00561224489795917,0.004081632653061229,3.16326530612245e-05,1.88775510204082e-05,3.87755102040816e-05,1.3775510204081599e-05,0.0768131579347853,3e-05,5e-05,3e-05,0.0,2e-05,0.0,0.0,0.0519932696772796,0.0737720219549957,0.0187185656946306,0.0142213576257188,0.0339946072294001,0.0469132425276599,0.0867879109285115,0.294,0.028061224489795897
22,1,45,Dale,AL,48748,87,0.158,0.27699999999999997,0.594,0.11800000000000001,0.012,0.755,0.209,0.005,0.013000000000000001,0.032,16490.625,52.34375,0.03359375,0.02890625,0.0125,0.02734375,0.00234375,0.08125,0.1609375,0.00234375,0.0078125,0.00032,0.000175,2.2000000000000003e-05,0.00017800000000000002,2.7000000000000002e-05,0.212,0.026000000000000002,0.262,0.033,0.34700000000000003,0.031,0.327,0.032,0.34,0.039,0.36,0.040999999999999995,0.0025069999999999997,8.5e-05,0.0024980000000000002,8.5e-05,0.0004,4e-05,0.00035200000000000005,3.2e-05,0.15,0.019,0.14,0.02,0.0001105,0.084,0.016,0.141,0.040999999999999995,0.009000000000000001,0.281,0.126,0.000193,0.0002,0.000723,0.00010800000000000001,0.04634036268154591,0.00459183673469388,0.0020408163265306103,0.00561224489795918,0.00306122448979592,0.00153061224489796,0.00714285714285715,0.00561224489795918,3.4183673469387796e-05,2.7551020408163303e-05,5.5102040816326497e-05,1.93877551020408e-05,0.0701889634135637,1e-05,3e-05,3e-05,0.0,0.0,0.0,0.0,0.0615821418172804,0.0181965118285171,0.0206307741629972,0.0650121022087027,0.0518344125698256,0.005911819483225779,0.0696307180878686,0.304,0.0387755102040816
23,1,47,Dallas,AL,44366,45,0.25,0.29,0.574,0.121,0.015,0.324,0.669,0.001,0.003,0.006,14557.8125,-0.78125,0.06875,0.0546875,-0.00546875000000002,0.02265625,0.003125,-0.00390625,0.51796875,0.0,0.0015625,6e-05,0.00030199999999999997,3.1e-05,0.000281,3.6e-05,0.20600000000000002,0.02,0.203,0.026000000000000002,0.414,0.025,0.433,0.031,0.42,0.028999999999999998,0.4,0.038,0.003642,0.00011,0.0036680000000000003,0.00011,0.0006270000000000001,5.4000000000000005e-05,0.000776,5e-05,0.12,0.013000000000000001,0.13,0.016,7.049999999999999e-05,0.11599999999999999,0.025,0.17600000000000002,0.091,0.011000000000000001,0.6659999999999999,0.305,0.000261,0.000315,0.0006590000000000001,8.400000000000001e-05,0.06202948203579318,0.005102040816326529,0.00255102040816327,0.006122448979591851,0.00459183673469388,0.00153061224489796,0.007653061224489799,0.007653061224489799,3.97959183673469e-05,3.36734693877551e-05,5.204081632653059e-05,1.7346938775510202e-05,0.0025774502890012303,0.0,1e-05,1e-05,0.0,2e-05,0.0,3e-05,0.0209001357066409,0.0905701444535991,0.0238826086838803,0.000496053578264444,0.021795153786112995,0.0011168265486360901,0.0891517496141569,0.315,0.0387755102040816
24,1,49,DeKalb,AL,67271,86,0.151,0.25,0.612,0.12300000000000001,0.016,0.96,0.018000000000000002,0.008,0.003,0.08800000000000001,7588.28125,35.9375,0.021875,0.03125,0.02578125,0.00234375000000001,0.0,0.09609375,0.0078125,0.0046875,0.0,0.0008800000000000001,0.00021,2.1000000000000002e-05,0.000228,2.6000000000000002e-05,0.18,0.025,0.19699999999999998,0.026000000000000002,0.335,0.032,0.31,0.032,0.44,0.043,0.36,0.038,0.003068,7.900000000000001e-05,0.003048,7.8e-05,0.00047,3.6e-05,0.00047700000000000005,3.1e-05,0.11,0.015,0.09,0.013999999999999999,0.0001205,0.091,0.013999999999999999,0.158,0.055,0.009000000000000001,0.266,0.22,0.000231,0.000137,0.000499,0.000109,0.04944180999241873,0.0040816326530612205,0.00153061224489796,0.005102040816326529,0.00306122448979592,0.00153061224489796,0.0066326530612244895,0.00612244897959183,3.26530612244898e-05,1.83673469387755e-05,3.77551020408163e-05,1.68367346938776e-05,0.0502220692324247,1e-05,4e-05,1e-05,0.0,0.0,0.0,1e-05,0.0601712176599021,0.0741037390196341,0.0468089100753344,0.0907506387795843,0.0509353542014493,0.0684166207286764,0.0399014858058401,0.37,0.033673469387755096
25,1,51,Elmore,AL,73937,119,0.125,0.251,0.64,0.098,0.012,0.773,0.207,0.004,0.005,0.017,15639.0625,64.84375,0.0171875,0.021875,0.028125,0.0125,0.0007812499999999991,-0.0023437499999999804,0.15859375,0.0015625,0.0,0.00017,0.000157,1.7e-05,0.000155,2e-05,0.214,0.023,0.201,0.023,0.28,0.027999999999999997,0.254,0.026000000000000002,0.34,0.043,0.27,0.033,0.002296,6.4e-05,0.002242,6.4e-05,0.000423,3.2e-05,0.000395,2.7000000000000002e-05,0.11,0.015,0.1,0.015,6.05e-05,0.086,0.017,0.142,0.048,0.015,0.31,0.133,0.000341,0.000169,0.000638,8.5e-05,0.03818115422589502,0.0040816326530612205,0.0020408163265306103,0.005102040816326529,0.00306122448979592,0.00153061224489796,0.0066326530612244895,0.005102040816326529,4.18367346938776e-05,2.19387755102041e-05,4.59183673469388e-05,1.4285714285714299e-05,0.0633166113380353,1e-05,5e-05,0.0,0.0,3e-05,0.0,8e-05,0.0324672402690188,0.0527254036008433,0.054211997865973006,0.0162674902837741,0.0432336595102522,0.0713209767523479,0.020250920496046,0.27699999999999997,0.0290816326530612
26,1,53,Escambia,AL,38082,40,0.18600000000000003,0.244,0.614,0.125,0.017,0.643,0.317,0.028999999999999998,0.003,0.01,8447.65625,20.3125,0.00468750000000001,0.00703124999999999,0.05078125,0.02265625,0.00390625,0.12265625,0.2421875,0.02109375,0.00078125,0.0001,0.000169,2.5e-05,0.00017399999999999997,3e-05,0.209,0.027000000000000003,0.228,0.032,0.396,0.032,0.36,0.034,0.34,0.043,0.33,0.044000000000000004,0.0027939999999999996,0.000102,0.002725,0.000101,0.000621,5.7e-05,0.000601,4.8e-05,0.11,0.016,0.1,0.015,0.0002005,0.11199999999999999,0.027000000000000003,0.16899999999999998,0.06,0.015,0.43,0.213,0.000323,0.000144,0.0006709999999999999,0.00011,0.056483377973845915,0.00612244897959183,0.00306122448979592,0.00765306122448979,0.005102040816326529,0.0020408163265306103,0.0096938775510204,0.008163265306122458,4.9489795918367306e-05,2.3979591836734702e-05,5.66326530612245e-05,2.14285714285714e-05,0.0149632485491567,2e-05,0.0,2e-05,0.0,0.0,0.0,3e-05,0.0524642673431213,0.0735830327174732,0.0321799730214926,0.0148768172665015,0.00809852956723304,0.0396001209800867,0.0719176467468916,0.34299999999999997,0.0408163265306122
27,1,55,Etowah,AL,103189,193,0.157,0.24,0.603,0.139,0.018000000000000002,0.838,0.146,0.003,0.005,0.024,-6399.21875,117.1875,0.02578125,0.0125,0.01953125,0.0421875,0.00546875,0.140625,0.10625,0.0,-0.0015625,0.00024,0.00035,2.2000000000000003e-05,0.000331,2.5e-05,0.26,0.02,0.26899999999999996,0.021,0.342,0.022000000000000002,0.326,0.022000000000000002,0.42,0.03,0.4,0.027999999999999997,0.0036139999999999996,7e-05,0.003622,7e-05,0.00063,3.5e-05,0.0006929999999999999,3.1e-05,0.13,0.013000000000000001,0.11,0.012,0.0001505,0.085,0.013000000000000001,0.136,0.059000000000000004,0.01,0.302,0.191,0.000277,0.00016199999999999998,0.0007170000000000001,0.000157,0.03895764083380981,0.00459183673469388,0.0020408163265306103,0.00561224489795918,0.003571428571428571,0.00153061224489796,0.007142857142857142,0.006122448979591851,3.52040816326531e-05,1.98979591836735e-05,4.38775510204082e-05,2.09183673469388e-05,0.0699434460380299,3e-05,4e-05,0.00012,0.0,0.0,0.0,0.00026,0.0529695334080604,0.0553624819689193,0.0858446687760037,0.0910999741318718,0.0433908408673148,0.00413583447957563,0.0276634793512114,0.341,0.0229591836734694
28,1,57,Fayette,AL,18228,29,0.161,0.235,0.604,0.136,0.024,0.8740000000000001,0.11800000000000001,0.002,0.003,0.009000000000000001,6914.0625,3.90625,0.03125,0.01875,0.02890625,0.0140625,0.00625,0.1515625,0.08984375,0.00078125,0.0015625,9e-05,0.00041600000000000003,5.8e-05,0.000431,7e-05,0.141,0.028999999999999998,0.18,0.036000000000000004,0.39799999999999996,0.05,0.39799999999999996,0.05,0.33,0.062,0.32,0.033,0.0031910000000000003,0.000163,0.00324,0.00016399999999999997,0.000845,0.0001,0.0010040000000000001,9.1e-05,0.18,0.035,0.11,0.024,0.0001505,0.087,0.013999999999999999,0.134,0.081,0.006999999999999999,0.226,0.11699999999999999,0.000192,0.000156,0.0006,0.00012,0.12201009436032477,0.00612244897959183,0.0025510204081632603,0.007653061224489799,0.00612244897959183,0.0020408163265306103,0.00918367346938776,0.007142857142857142,3.8265306122449e-05,2.4489795918367298e-05,5.153061224489799e-05,2.2448979591836703e-05,0.0778651017076792,0.0,2e-05,2e-05,0.0,0.0,0.0,3e-05,0.0035977627942465297,0.0841627482238008,0.0547663333962537,0.0567575391422851,0.0311660721987103,0.0127900131824545,0.0253253133256771,0.36700000000000005,0.046428571428571395
29,1,59,Franklin,AL,30737,48,0.174,0.24600000000000002,0.602,0.13699999999999998,0.015,0.941,0.042,0.004,0.006,0.107,1441.40625,13.28125,0.03671875,0.0296875,0.02890625,0.01171875,-0.003125,0.18125,0.03046875,0.0015625,0.003125,0.00107,0.000228,3.2e-05,0.000231,3.7999999999999995e-05,0.245,0.037000000000000005,0.29100000000000004,0.024,0.35700000000000004,0.04,0.32799999999999996,0.039,0.45,0.049,0.3,0.04,0.0034439999999999996,0.000125,0.003558,0.000127,0.000745,6.900000000000001e-05,0.000839,6.2e-05,0.14,0.02,0.11,0.022000000000000002,0.0001605,0.077,0.013000000000000001,0.142,0.051,0.006999999999999999,0.204,0.19399999999999998,0.00033299999999999996,0.000155,0.0007009999999999999,0.00013800000000000002,0.06187981911051827,0.0056122448979591885,0.0020408163265306103,0.007653061224489799,0.00459183673469387,0.0020408163265306103,0.0086734693877551,0.0086734693877551,5.3571428571428494e-05,2.6530612244897997e-05,6.22448979591837e-05,2.6530612244897997e-05,0.0646865290156243,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0579657724749071,0.0686666837585509,0.0060755436652332705,0.0558056624409213,0.0852485142490716,0.00622951089197908,0.0574084328574369,0.289,0.0505102040816326
30,1,61,Geneva,AL,25735,45,0.17600000000000002,0.22899999999999998,0.599,0.151,0.021,0.878,0.10800000000000001,0.006999999999999999,0.002,0.02,12808.59375,7.8125,0.04375,0.02578125,0.01015625,0.0171875,0.00390625,0.0,0.08125,0.0046875,0.00078125,0.0002,0.000275,3.9e-05,0.000265,4.5e-05,0.325,0.054000000000000006,0.341,0.037000000000000005,0.368,0.048,0.337,0.045,0.28,0.043,0.36,0.049,0.003317,0.000133,0.003313,0.000133,0.000754,7.5e-05,0.000644,5.9000000000000004e-05,0.1,0.022000000000000002,0.09,0.022000000000000002,9.05e-05,0.077,0.006999999999999999,0.11900000000000001,0.07200000000000001,0.006,0.253,0.19399999999999998,0.000228,0.000146,0.000683,0.000133,0.11968136778706043,0.00459183673469388,0.00153061224489796,0.00612244897959184,0.00459183673469388,0.00153061224489796,0.007653061224489799,0.007142857142857142,3.52040816326531e-05,1.98979591836735e-05,4.6428571428571395e-05,2.09183673469388e-05,0.0705850492615312,0.0,1e-05,2e-05,0.0,2e-05,0.0,3e-05,0.000543530784328528,0.0585411040839531,0.0644187540192182,0.040165236559946,0.0181338456988173,0.00834059787619257,0.0807589908790446,0.327,0.0428571428571429
